what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1501047132443
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1501047132443
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1501047132443
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1501047132444
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1501047132444
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1501047132444
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1501047132444
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1501047132444
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1501047132444
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1501047132444
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1501047132444
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1501047132444
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1501047132444
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1501047132444
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1501047132444
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1501047132444
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1501047132444
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1501047132444
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1501047132444
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1501047132444
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1501047132445
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1501047132445
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1501047132445
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1501047132445
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1501047132445
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1501047132445
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1501047132445
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1501047132445
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1501047132445
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1501047132445
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1501047132445
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1501047132445
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1501047132445
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1501047132445
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1501047132445
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1501047132445
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1501047132445
started,bundle,org.eclipse.rse.connectorservice.local,2.1.400.201205062159,"org.eclipse.rse.connectorservice.local",1501047132445
started,bundle,org.eclipse.rse.core,3.3.100.201305201712,"org.eclipse.rse.core",1501047132445
started,bundle,org.eclipse.rse.files.ui,3.2.200.201305031537,"org.eclipse.rse.files.ui",1501047132445
started,bundle,org.eclipse.rse.services,3.2.200.201211090626,"org.eclipse.rse.services",1501047132445
started,bundle,org.eclipse.rse.services.local,2.1.500.201305211438,"org.eclipse.rse.services.local",1501047132445
started,bundle,org.eclipse.rse.subsystems.files.core,3.3.1.201211140039,"org.eclipse.rse.subsystems.files.core",1501047132445
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.300.201205062159,"org.eclipse.rse.subsystems.files.local",1501047132445
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.300.201205141739,"org.eclipse.rse.subsystems.shells.core",1501047132445
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.400.201205062159,"org.eclipse.rse.subsystems.shells.local",1501047132445
started,bundle,org.eclipse.rse.ui,3.3.100.201305071605,"org.eclipse.rse.ui",1501047132445
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1501047132445
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1501047132446
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1501047132446
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1501047132446
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1501047132446
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1501047132446
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1501047132446
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1501047132446
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1501047132446
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1501047132446
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1501047132446
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1501047132446
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1501047132446
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1501047132446
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1501047132446
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1501047132446
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1501047132446
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1501047132446
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1501047132446
os,sysinfo,,,"linux",1501047132448
arch,sysinfo,,,"x86_64",1501047132448
ws,sysinfo,,,"gtk",1501047132448
locale,sysinfo,,,"en_IN",1501047132448
processors,sysinfo,,,"4",1501047132448
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1501047132448
java.runtime.version,sysinfo,,,"1.7.0_131-b00",1501047132448
java.specification.name,sysinfo,,,"Java Platform API Specification",1501047132448
java.specification.vendor,sysinfo,,,"Oracle Corporation",1501047132448
java.specification.version,sysinfo,,,"1.7",1501047132448
java.vendor,sysinfo,,,"Oracle Corporation",1501047132448
java.version,sysinfo,,,"1.7.0_131",1501047132448
java.vm.info,sysinfo,,,"mixed mode",1501047132448
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1501047132448
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1501047132448
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1501047132448
java.vm.specification.version,sysinfo,,,"1.7",1501047132448
java.vm.vendor,sysinfo,,,"Oracle Corporation",1501047132448
java.vm.version,sysinfo,,,"24.131-b00",1501047132448
started,bundle,cdac.linkplus.plugins.LinK.Kernel.KernelProjectCreation,1.0.0.201411270007,"cdac.linkplus.plugins.LinK.Kernel.KernelProjectCreation",1501047152357
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1501047152373
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1501047152379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047152502
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1501047152604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047153943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047155316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047156695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047157561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1501047158945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047158968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047163364
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1501047184144
started,bundle,cdac.linkplus.plugins.devicedriverdevelopment.templates,1.0.0.201411270007,"cdac.linkplus.plugins.devicedriverdevelopment.templates",1501047184789
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1501047184900
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1501047185469
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1501047185505
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1501047185519
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1501047185608
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047185921
error,log,,,"Error: Resource '/airmouse/KERN_SRC/airmouse.mod.c' does not exist.",1501047189526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047213085
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047233946
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1501047241818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047255251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047256055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047265669
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047282821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1501047289409
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501047301973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501052921194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1501052927183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501052930905
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1501052943102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501052954203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501052968802
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1501052973395
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501052977929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501052987906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053020129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1501053024267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501053032034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053107226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053177250
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1501053179498
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1501053180051
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1501053201105
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1501053202041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053202391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053202861
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1501053203908
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1501053204510
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501053205285
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1501053205624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053205907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053207062
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1501053208661
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1501053270710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053303530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053524090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053541386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053794571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053798548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053855872
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1501053855969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501053862114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501058863415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501058982151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501059062511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501059074055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501059248513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501059252239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061273963
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1501061277099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061279202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061286249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1501061302422
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501061313739
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1501061315914
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1501061328486
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1501061347943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061348258
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061348785
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1501061350785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061351118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061351701
started,bundle,cdac.linkplus.plugins.devicedriverdevelopment.quickAssist,1.0.0.201411270007,"cdac.linkplus.plugins.devicedriverdevelopment.quickAssist",1501061353095
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1501061353110
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501061470363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501061478951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061483638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061487452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501061496114
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1501061513708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1501061514209
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501061528233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1501061585212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1501061586533
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1501061601995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1501061609283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1501061646608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1501061666633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501061670951
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1501061673088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061673384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061673919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1501061683913
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1501061685701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501061686940
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1501061687352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061687687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061688744
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1501061697647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061711521
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061908977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501061931649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062005869
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1501062006013
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1501062011951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062015533
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1501062030517
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1501062030530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062030593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062038193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062072747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1501062075150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062137633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062152747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1501062157461
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.shiftLeft",1501062159894
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.shiftLeft",1501062160246
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1501062169057
opened,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1501062169204
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1501062169226
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1501062169241
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1501062179008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501062202663
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1501062206564
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1501062221512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062221803
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062222325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062228810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062245458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1501062246823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501062248055
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1501062248592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062248987
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062249656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501062259717
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1501062260169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062260469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062261294
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062263010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062288813
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1501062288928
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1501062291358
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1501062291380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062297673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062306163
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1501062307414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1501062309244
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1501062313720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501062317921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1501063107243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1501063109307
